id,year,CACODE,candi_number,name_chi,alias_chi,name_eng,alias_eng,gender,age,estimated_birth,occupation,win_or_not,uncontested_or_not,political_affiliation,camp,votes,percentage
1959_黃英琦,2003,B07,0,黃英琦,,WONG ADA YING KAY,,女,44,1959,律師,Y,Uncontested,,泛,,
1951_吳錦津,2003,B08,1,吳錦津,,NG KAM CHUN,,男,52,1951,行政董事,Y,,,建,1236,55.2
1973_李偉儀,2003,B08,2,李偉儀,,LEE WAI YEE,JO,女,30,1973,大學社會政策研究項目統籌主任,N,,公民起動,泛,991,44.3
1964_黃宏泰,2003,B09,1,黃宏泰,,WONG WANG TAI,,男,39,1964,執業會計師,Y,,,建,776,55
1946_梁志培,2003,B09,3,梁志培,,LEUNG CHI PUI,,男,57,1946,公司董事,N,,,其他,262,18.5
1974_張國鈞,2003,B09,2,張國鈞,,CHEUNG KWOK KWAN,,男,29,1974,律師,N,,民建聯,建,338,23.9
1964_金佩瑋,2003,B10,2,金佩瑋,,KING MARY ANN PUI WAI,,女,39,1964,性別研究員,Y,,公民起動,泛,911,58.9
1970_劉珮珊,2003,B10,1,劉珮珊,,LAU PUI SHAN,,女,33,1970,地區統籌主任,N,,民建聯,建,590,38.1
1945_盧天送,2003,B11,2,盧天送,,LO TIN SOWN,,男,58,1945,全職議員,N,,民建聯,建,1048,45.6
1957_盧健明,2003,B11,1,盧健明,,LO KIN MING,,男,46,1957,行政總裁,Y,,灣社盟,泛,1189,51.7
1947_鮑幗潔,2003,C01,1,鮑幗潔,,PAU KWOK KIT ELSIE,,女,56,1947,人力資源顧問,N,,,建,698,24
1936_羅友聖,2003,C01,2,羅友聖,,SALAROLI GIUSEPPE,,男,67,1936,退休,Y,,,其他,2145,73.8
1975_黃球標,2003,C02,2,黃球標,,WONG KAU PIU,,男,28,1975,營業經理,N,,民建聯,建,871,23.2
1947_曹漢光,2003,C02,1,曹漢光,,TSO HON KWONG,,男,56,1947,全職區議員,Y,,獨民派,泛,2830,75.6
1949_傅元章,2003,C03,0,傅元章,,FU YUEN CHEUNG ALEXANDER,,男,54,1949,保險及僱員福利顧問,Y,Uncontested,港進聯,建,,
1947_勞鍱珍,2003,C04,0,勞鍱珍,,LO TIP CHUN,,女,56,1947,全職區議員,Y,Uncontested,民建聯,建,,
1953_李建賢,2003,C05,1,李建賢,,LI KIN YIN,MARK,男,50,1953,大學講師,Y,,民主黨,泛,2584,53.3
1948_顏尊廉,2003,C05,2,顏尊廉,,NGAN CHUN LIM,,男,55,1948,旅行社業務總監,N,,民建聯,建,2211,45.6
1949_杜本文,2003,C06,0,杜本文,,TO BOON MAN DANIEL,,男,54,1949,設計師/行政經理,Y,Uncontested,,其他,,
1955_劉國華,2003,C07,1,劉國華,,LAU KWOK WAH,ALEX,男,48,1955,執業律師,N,,,建,1421,35
1959_陳添勝,2003,C07,2,陳添勝,,CHAN TIM SHING MANUEL,,男,44,1959,公司董事,Y,,獨民派,泛,2553,62.9
1962_古桂耀,2003,C08,1,古桂耀,,KU KWAI YIU,,男,41,1962,大廈保養技術員,N,,,泛,1684,47.3
1958_鄧禮明,2003,C08,2,鄧禮明,,TANG LAI MING,,男,45,1958,公司董事,Y,,民建聯,建,1827,51.3
1973_麥偉智,2003,C09,2,麥偉智,,MAK WAI CHEE,,男,30,1973,註冊社工,N,,,其他,996,33.3
1963_曾航生,2003,C09,3,曾航生,,TSANG HONG SANG,,男,40,1963,創作歌手/灣仔藝術學院講師,N,,公義同盟,泛,448,14.9
1974_朱偉祖,2003,C09,1,朱偉祖,,CHU WAI JOE,,男,29,1974,立法會議員辦事處社區主任,Y,,民主黨,泛,1519,50.8
1962_梁雪芳,2003,C10,2,梁雪芳,,LEUNG SUET FONG,,女,41,1962,旅行社經理,N,,公義同盟,泛,874,29.9
1950_陳靄群,2003,C10,1,陳靄群,,CHAN OI KWAN,,女,53,1950,社團行政人員,Y,,民建聯,建,1997,68.4
1951_陳耀德,2003,C11,2,陳耀德,,CHAN YIU TAK,,男,52,1951,教師,Y,,民主黨,泛,2901,69
1963_唐偉源,2003,C11,1,唐偉源,,TONG WAI YUEN,,男,40,1963,物流經理,N,,民建聯,建,1231,29.2
1950_龔栢祥,2003,C12,0,龔栢祥,,KUNG PAK CHEUNG,,男,53,1950,旅行社總監,Y,Uncontested,民建聯,建,,
1948_黎志強,2003,C13,2,黎志強,,LAI CHI KEONG JOSEPH,,男,55,1948,全職議員,Y,,民主黨,泛,1932,63.7
1959_馬德成,2003,C13,1,馬德成,,MA TAK SING,,男,44,1959,服務中心主任,N,,民建聯,建,1080,35.6
1970_黃勝輝,2003,C14,1,黃勝輝,,WONG SHING FAI CHRIS,,男,33,1970,教育中心行政總監,N,,民主黨,泛,1222,43.7
1954_黃建彬,2003,C14,2,黃建彬,,WONG KIN PAN,,男,49,1954,全職區議員,Y,,民建聯,建,1549,55.4
1945_陳炳煥,2003,C15,1,陳炳煥,,CHAN BING WOON,,男,58,1945,律師/法律公證人/中國委託公證人/調解員,Y,,,其他,1108,53.4
1958_朱奉慈,2003,C15,2,朱奉慈,,CHU FUNG CHEE,,男,45,1958,大律師,N,,,其他,885,42.6
1940_葉就生,2003,C16,1,葉就生,,IP CHIU SHING,,男,63,1940,全職區議員,Y,,,建,1636,52.1
1945_陳建國,2003,C16,2,陳建國,,CHAN KIN KWOK,,男,58,1945,教師,N,,民主黨,泛,1456,46.4
1948_羅榮焜,2003,C17,1,羅榮焜,羅山,LO WING KWAN FRANKIE,LO SHAN,男,55,1948,電視熒幕宣傳主持,Y,,,建,1385,49.4
1955_雷淑穗,2003,C17,2,雷淑穗,,LUI SHUK SUI,,女,48,1955,社區義務工作者,N,,,其他,1027,36.6
1959_蔡永聰,2003,C17,3,蔡永聰,,CHOI WING CHUNG,,男,44,1959,東主,N,,,其他,125,4.4
1951_李建良,2003,C17,4,李建良,,LI KIN LEUNG,,男,52,1951,商人,N,,,其他,230,8.2
1955_周潔冰,2003,C18,2,周潔冰,,CHOW KIT BING JENNIFER,,女,48,1955,公司董事,Y,,,建,1788,71.1
1975_王志鍾,2003,C18,1,王志鍾,,WONG CHI CHUNG,,男,28,1975,高級助理統籌主任,N,,民建聯,建,678,26.9
1966_許清安,2003,C19,0,許清安,,HUI CHING ON,,男,37,1966,執業會計師,Y,Uncontested,,建,,
1949_王國興,2003,C20,2,王國興,,WONG KWOK HING,,男,54,1949,行政主任/作家,Y,,民建聯,建,2665,70.3
1973_梁貫倫,2003,C20,1,梁貫倫,,LEUNG KOON LUN ALAN,,男,30,1973,資訊科技,N,,獨民派,泛,1048,27.6
1949_蔡世傳,2003,C21,1,蔡世傳,,CHOI SAI CHUEN,,男,54,1949,董事總經理,Y,,,其他,944,47.8
1950_朱漢華,2003,C21,2,朱漢華,,CHU HON WAH,,男,53,1950,全職區議員,N,,民建聯,建,943,47.8
1954_黃成光,2003,C22,2,黃成光,,WONG SHING KWONG,JACK,男,49,1954,顧問,N,,,其他,636,19.4
1956_梁國雄,2003,C22,1,梁國雄,長毛,LEUNG KWOK HUNG,LONG HAIR,男,47,1956,自由撰稿人,N,,四五,泛,1149,35.1
1950_蔡素玉,2003,C22,3,蔡素玉,,CHOY SO YUK,,女,53,1950,商人,Y,,民建聯,建,1433,43.8
1945_李汝大,2003,C23,1,李汝大,,LEE YU TAI DESMOND,,男,58,1945,學校校監,Y,,,建,2657,69.2
1959_鄭志成,2003,C23,2,鄭志成,,CHENG CHI SING,,男,44,1959,工程公司東主,N,,民建聯,建,1133,29.5
1973_周劍恒,2003,C24,1,周劍恒,,CHOW KIM HANG,,男,30,1973,律師,N,,,其他,1073,38.5
1960_陳得偉,2003,C24,2,陳得偉,,CHAN TAK WAI,,男,43,1960,商人,Y,,,其他,1671,60
1951_江子榮,2003,C25,0,江子榮,,KONG TZE WING,,男,52,1951,執業會計師,Y,Uncontested,民建聯,建,,
1952_梁淑楨,2003,C26,1,梁淑楨,,LEUNG SUK CHING,,女,51,1952,全職議員,Y,,民主黨,泛,2672,68.8
1974_洪連杉,2003,C26,2,洪連杉,,HUNG LIN CHAM,,男,29,1974,中學教師,N,,民建聯,建,1167,30
1953_麥順邦,2003,C27,1,麥順邦,,MAK SHUN PONG PHILIP,,男,50,1953,公司董事,Y,,,建,1743,62.1
1957_佘慶雲,2003,C27,2,佘慶雲,,SHEA HING WAN,,男,46,1957,香港業主會會長,N,,,其他,991,35.3
1952_梁兆新,2003,C28,1,梁兆新,,LEUNG SIU SUN,,男,51,1952,市場研究總監,Y,,,泛,1793,60.7
1961_廖美玲,2003,C28,2,廖美玲,,LIU MEI LING RHODA,,女,42,1961,執業會計師,N,,,建,1128,38.1
1959_黃月梅,2003,C29,1,黃月梅,,WONG YUET MUI,,女,44,1959,全職區議員,Y,,民主黨,泛,2775,58.7
1958_蕭麗娜,2003,C29,2,蕭麗娜,,SIU LAI NA,,女,45,1958,社團總幹事,N,,民建聯,建,1870,39.5
1949_江澤濠,2003,C30,0,江澤濠,,KONG CHACK HO,,男,54,1949,公司董事,Y,Uncontested,,建,,
1947_許嘉灝,2003,C31,1,許嘉灝,,HUI KA HOO,,男,56,1947,全職區議員,Y,,民建聯,建,1305,49.3
1947_黃生鑫,2003,C31,2,黃生鑫,,WONG SANG KAM,,男,56,1947,商人,N,,獨民派,泛,1301,49.2
1948_趙資強,2003,C32,0,趙資強,,,,男,55,1948,工會工作者,Y,Uncontested,民建聯,建,,
1959_黎若夫,2003,C33,2,黎若夫,,LAI STANLEY YORK FOO,,男,44,1959,保險代理/貿易公司合伙人,N,,,泛,1551,39.1
1940_趙承基,2003,C33,1,趙承基,,CHAO SHING KIE,,男,63,1940,全職議員,Y,,民建聯,建,2357,59.4
1956_黎必勝,2003,C34,2,黎必勝,,LAI PIT SHING,,男,47,1956,保險,N,,,其他,182,6.3
1961_湯棋淯,2003,C34,3,湯棋淯,,TONG KEI YUK JUDY,,女,42,1961,執業大律師,N,,,建,1184,41.3
1956_曾健成,2003,C34,1,曾健成,亞牛,TSANG KIN SHING,,男,47,1956,社會服務,Y,,獨民派,泛,1481,51.6
1963_馮國雄,2003,C35,1,馮國雄,,FUNG KWOK HUNG,,男,40,1963,物業管理部副總經理,N,,,其他,353,16.3
1953_李惠照,2003,C35,2,李惠照,,LEE WAI CHIU WIGGO,,男,50,1953,行政管理,N,,,泛,830,38.3
1951_呂志文,2003,C35,3,呂志文,,LUI CHI MAN,,男,52,1951,升降機保養助理工程監督,Y,,,其他,942,43.5
1957_鍾樹根,2003,C36,0,鍾樹根,,CHUNG SHU KUN CHRISTOPHER,CHRIS,男,46,1957,全職議員,Y,Uncontested,民建聯,建,,
1978_胡健南,2003,C37,2,胡健南,,WOO KIN NAM,,男,25,1978,梁安琪議員辦事處統籌幹事,N,,公義同盟,泛,794,24.1
1966_林翠蓮,2003,C37,1,林翠蓮,,LAM CHUI LIN,,女,37,1966,全職區議員,Y,,自由黨,建,2400,72.8
1941_黃文傑,2003,D01,2,黃文傑,,WONG MAN KIT,,男,62,1941,商人,Y,,,建,1353,55.7
1955_梁錦明,2003,D01,1,梁錦明,,LEUNG KAM MING,,男,48,1955,商人,N,,獨民派,泛,1014,41.7
1958_林玉珍,2003,D02,0,林玉珍,,LAM YUK CHUN,,女,45,1958,南區區議員,Y,Uncontested,,建,,
1962_黃敬祥,2003,D03,2,黃敬祥,,WONG KING CHEUNG,,男,41,1962,校監/全職區議員,Y,,,其他,2526,87.4
1951_周錦強,2003,D03,1,周錦強,,CHOW KAM KEUNG SIMON,,男,52,1951,教育心理學家,N,,民建聯,建,320,11
1944_朱晉賢,2003,D04,0,朱晉賢,,CHU CHUN YIN BENNY,,男,59,1944,商人,Y,Uncontested,,其他,,
1952_黃志毅,2003,D05,0,黃志毅,,WONG CHE NGAI,,男,51,1952,區議員,Y,Uncontested,,其他,,
1951_林啟暉,2003,D06,2,林啟暉,,LAM KAI FAI,,男,52,1951,策劃顧問,Y,,,建,1613,58.1
1961_馮煒光,2003,D06,1,馮煒光,,FUNG WAI KWONG,,男,42,1961,公關顧問,N,,民主黨,泛,1128,40.6
1956_莫仲平,2003,D07,1,莫仲平,,MOK CHUNG PING GIANNI,,女,47,1956,家庭主婦,N,,,其他,1120,40.2
1961_文小雄,2003,D07,2,文小雄,,MAN SIU HUNG WARREN,,男,42,1961,理財顧問,N,,,其他,442,15.8
1957_羅錦洪,2003,D07,3,羅錦洪,,LAW KAM HUNG,,男,46,1957,市場經理,Y,,,建,1174,42.1
1941_洪天理,2003,D08,2,洪天理,,HUNG TENNY,,男,62,1941,青年中心輔導主任,N,,,其他,1720,31.1
1955_林振光,2003,D08,3,林振光,,LAM CHUN KWONG,,男,48,1955,裝修設計公司東主,N,,,其他,707,12.7
1960_楊小壁,2003,D08,1,楊小壁,,YEUNG SIU PIK,,女,43,1960,市場經理,Y,,民主黨,泛,1763,31.8
1950_麥謝巧玲,2003,D08,4,麥謝巧玲,謝巧玲,MAK TSE HOW LING ADA,TSE HOW LING,女,53,1950,校長,N,,民建聯,建,1309,23.6
1953_歐立成,2003,D09,1,歐立成,,AU LAP SING,,男,50,1953,社團總幹事,Y,,,建,1903,55.3
1959_冼偉材,2003,D09,2,冼偉材,,SIN WAI CHOI,HOPMAN,男,44,1959,業務推廣副經理,N,,民主黨,泛,1512,43.9
1977_柴文瀚,2003,D10,1,柴文瀚,,CHAI MAN HON,,男,26,1977,立法會議員助理,Y,,民主黨,泛,2112,57
1954_麥志仁,2003,D10,2,麥志仁,,MAK CHI YAN,,男,49,1954,社團行政人員,N,,民建聯,建,1550,41.8
1937_高譚根,2003,D11,0,高譚根,,KO TAM KAN,,男,66,1937,退休校長,Y,Uncontested,,其他,,
1963_朱慶虹,2003,D12,0,朱慶虹,,CHU CHING HONG,,男,40,1963,執行董事,Y,Uncontested,,建,,
1951_關萬有,2003,D13,1,關萬有,,KWAN MAN YAU,,男,52,1951,義務社區工作者,N,,,其他,1659,42.4
1933_苗華振,2003,D13,2,苗華振,,MIU WAH CHANG,,男,70,1933,全職區議員,Y,,民建聯,建,2179,55.7
1960_卜坤乾,2003,D14,3,卜坤乾,,PUK KWAN KIN,,男,43,1960,商人（運輸服務業）,N,,,其他,1389,35
1939_陳思誦,2003,D14,1,陳思誦,,CHAN SZE CHUNG,,男,64,1939,商人,N,,民建聯,建,1049,26.4
1951_石國強,2003,D14,2,石國強,,SHEK KWOK KEUNG,,男,52,1951,商人,Y,,自由黨,建,1475,37.1
1939_馬月霞,2003,D15,0,馬月霞,,MAR YUET HAR,,女,64,1939,教育,Y,Uncontested,,建,,
1968_鄭俏游,2003,D16,2,鄭俏游,,ZHENG QIAO YOU,,男,35,1968,成本執行會計師,N,,民建聯,建,600,33.3
1948_楊孝華,2003,D16,1,楊孝華,,YOUNG HOWARD,,男,55,1948,航空公司總經理,Y,,自由黨,建,1119,62.2
1941_李佩英,2003,D17,1,李佩英,陳李佩英,LEE PUI YING,CHAN LEE PUI YING,女,62,1941,商人/區議員,Y,,,建,1378,40.7
1963_王錦泉,2003,D17,2,王錦泉,,WONG KAM CHUEN,ALSON,男,40,1963,商人,N,,,其他,1215,35.9
1953_謝志興,2003,D17,3,謝志興,,TSE CHI HING,GORDON,男,50,1953,工程顧問,N,,民主黨,泛,766,22.6
1948_李景華,2003,E01,2,李景華,,LI KING WAH,EDWARD,男,55,1948,全職區議員,N,,民建聯,建,962,48.4
1960_陳健成,2003,E01,1,陳健成,,CHAN KIN SHING ALEXIS,,男,43,1960,管理顧問,Y,,獨民派,泛,989,49.8
1974_龍緯汶,2003,E02,2,龍緯汶,,LUNG WAI MAN JAMES,,男,29,1974,社區工作者,N,,,泛,141,4.8
1957_廖能富,2003,E02,3,廖能富,,LIU LUNG FU WILLIAM,,男,46,1957,註冊中醫師/園藝公司董事,N,,民主黨,泛,1013,34.5
1973_李偉豪,2003,E02,4,李偉豪,,LEE WAI HO,,男,30,1973,非牟利基督教團體統籌經理,N,,民協,泛,609,20.7
1969_陳少棠,2003,E02,1,陳少棠,,CHAN SIU TONG,,男,34,1969,商人,Y,,民建聯,建,1140,38.8
1958_TAMANG PURNA KUMAR,2003,E03,1,,,TAMANG PURNA KUMAR,,男,45,1958,社工,N,,,其他,386,18.7
1978_林偉基,2003,E03,2,林偉基,,LAM WAI KEI,RICKY,男,25,1978,社區統籌主任,N,,民協,泛,721,35
1952_劉志榮,2003,E03,3,劉志榮,,LAU CHI WING,DAVID,男,51,1952,文化演藝界,Y,,民建聯,建,931,45.2
1957_吳寶珊,2003,E04,1,吳寶珊,,NG PO SHAN AUSTEN,,女,46,1957,再培訓導師,Y,,民協,泛,1582,55
1976_楊子熙,2003,E04,2,楊子熙,,YEUNG TSZ HEI,BENNY,男,27,1976,全職社區工作者,N,,民建聯,建,1253,43.6
1963_涂謹申,2003,E05,1,涂謹申,,TO KUN SUN JAMES,,男,40,1963,執業律師,Y,,民主黨,泛,2565,56.2
1974_鍾港武,2003,E05,2,鍾港武,,CHUNG KONG MO,,男,29,1974,全職社區工作者,N,,民建聯,建,1961,43
1967_許德亮,2003,E06,2,許德亮,,HUI TAK LEUNG,,男,36,1967,資深社工,Y,,民協,泛,1104,48.3
1950_黃瑞文,2003,E06,3,黃瑞文,,WONG SUI MAN,,男,53,1950,經理,N,,民建聯,建,834,36.5
1956_秦飛鵬,2003,E06,1,秦飛鵬,,CHUN FEI PANG,,男,47,1956,全職議員,N,,獨民派,泛,332,14.5
1970_黃紹文,2003,E07,1,黃紹文,,WONG SIU MAN,RAYMOND,男,33,1970,課程及培訓總監,N,,,其他,298,10.9
1941_黎自立,2003,E07,3,黎自立,,LAI CHI LAP,,男,62,1941,區議員,Y,,民主黨,泛,1455,53.3
1975_司徒碧琪,2003,E07,4,司徒碧琪,,SZETO PIK KI,TERRIE,女,28,1975,馮檢基議員辦事處社區統籌主任,N,,民協,泛,379,13.9
1961_嚴國強,2003,E07,2,嚴國強,,YIM KWOK KEUNG,,男,42,1961,執業律師,N,,民建聯,建,573,21
1949_陳仲傑,2003,E08,1,陳仲傑,,CHAN CHUNG KIT,,男,54,1949,行政經理,N,,,建,1118,41.1
1950_劉明森,2003,E08,2,劉明森,,LAU MING SUM JULIUS,,男,53,1950,行政經理,N,,,其他,356,13
1976_林浩揚,2003,E08,3,林浩揚,,LAM HO YEUNG,,男,27,1976,註冊社工,Y,,民主黨,泛,1222,44.9
1952_梁偉基,2003,E09,3,梁偉基,,LEUNG WAI KEI,,男,51,1952,行政人員,N,,,其他,580,24.3
1968_秦寶山,2003,E09,1,秦寶山,,TSUNG PO SHAN,,男,35,1968,組織幹事,Y,,民協,泛,896,37.6
1947_陳國明,2003,E09,2,陳國明,,CHAN KWOK MING,,男,56,1947,小學校長,N,,民建聯,建,878,36.8
1953_梁照誠,2003,E10,3,梁照誠,,LEUNG CHIU SHING,,男,50,1953,行政經理/校監,N,,,建,925,39
1980_黃志勇,2003,E10,1,黃志勇,,WONG CHI YUNG,,男,23,1980,註冊社工,N,,民協,泛,194,8.1
1961_陳文佑,2003,E10,2,陳文佑,,CHAN MAN YU HENRY,,男,42,1961,管理顧問,Y,,獨民派,泛,1240,52.3
1950_黃志明,2003,E11,0,黃志明,,WONG CHE MING,,男,53,1950,律師,Y,Uncontested,,其他,,
1952_梁德堯,2003,E12,1,梁德堯,,LEUNG TAK YEW,,男,51,1952,不牟利社團行政秘書,N,,,建,643,35.1
1960_葉樹安,2003,E12,2,葉樹安,,IP SHU ON,,男,43,1960,全職區議員,Y,,民主黨,泛,1164,63.5
1961_羅永祥,2003,E13,0,羅永祥,,LAW WING CHEUNG,,男,42,1961,教育行政人員,Y,Uncontested,,建,,
1947_仇振輝,2003,E14,2,仇振輝,,CHOW CHUN FAI,,男,56,1947,經理,Y,,,建,1044,58
1975_張錦雄,2003,E14,1,張錦雄,,CHEUNG KAM HUNG KENNETH,,男,28,1975,執行幹事,N,,人民批,泛,707,39.3
1968_岑柱華,2003,E15,1,岑柱華,,SHUM CHU WAH,,男,35,1968,物業代理公司經理,N,,,其他,782,42.6
1957_梁偉權,2003,E15,2,梁偉權,,LEUNG WAI KUEN EDWARD,,男,46,1957,社會福利機構總幹事,Y,,,建,992,54.1
1936_MOHAMED IBRAMSA SIKKANDER BATCHA,2003,E16,1,,,MOHAMED IBRAMSA SIKKANDER BATCHA,,男,67,1936,商人,N,,,其他,148,7.2
1944_加利,2003,E16,2,加利,,AHUJA GOPALDAS HOLARAM,GARY AHUJA,男,59,1944,商人,N,,,其他,785,38.4
1964_王振雄,2003,E16,3,王振雄,,WONG CHUN HUNG,DENNIS,男,39,1964,律師,Y,,,建,1094,53.5
1949_梁有方,2003,F01,2,梁有方,明楷,LEUNG YAU FONG,MING KAI,男,54,1949,全職區議員,Y,,民協,泛,1317,75.5
1961_馬耀真,2003,F01,1,馬耀真,,MA YIU CHUN,,女,42,1961,義務議員助理,N,,民建聯,建,402,23
1960_林家輝,2003,F02,0,林家輝,,LAM KA FAI AARON,,男,43,1960,室內設計工程顧問,Y,Uncontested,,建,,
1963_梁漢華,2003,F03,1,梁漢華,,LEUNG HON WA,,男,40,1963,區議員,Y,,,其他,1355,70.9
1960_李永昌,2003,F03,2,李永昌,,LI WING CHEUNG,,男,43,1960,部門主管,N,,民建聯,建,537,28.1
1962_梁欐,2003,F04,1,梁欐,,LEUNG LAI,,男,41,1962,全職區議員,Y,,民協,泛,1719,76.7
1962_莫偉樑,2003,F04,2,莫偉樑,,MOK WAI LEUNG MERRILL,,男,41,1962,法律行政員,N,,民建聯,建,495,22
1950_黃鑑權,2003,F05,0,黃鑑權,,WONG KAM KUEN,,男,53,1950,社團行政人員,Y,Uncontested,勞聯,建,,
1973_SHERAZ HAFEEZ,2003,F06,3,,,SHERAZ HAFEEZ,,男,30,1973,建築業,N,,IHRF,其他,42,1.9
1962_戴遠名,2003,F06,1,戴遠名,,TAI YUEN MING,,男,41,1962,工程經理,Y,,民協,泛,1262,59.8
1962_張文韜,2003,F06,2,張文韜,,CHEUNG MAN TO RAYMOND,,男,41,1962,職業大律師,N,,民建聯,建,778,36.8
1954_陳小冰,2003,F07,2,陳小冰,,CHAN SIU PING,,女,49,1954,文員,N,,工聯會,建,481,19.9
1962_衞煥南,2003,F07,1,衞煥南,,WAI WOON NAM,,男,41,1962,全職區議員,Y,,民協,泛,1910,79.1
1974_鄧徐中,2003,F08,2,鄧徐中,,TANG CHUI CHUNG,PETER,男,29,1974,社區統籌主任/註冊社工,N,,民主黨,泛,514,18
1976_黎慧蘭,2003,F08,3,黎慧蘭,,LAI WAI LAN TRACY,,女,27,1976,全職區議員,Y,,民協,泛,1775,62.3
1960_盧永康,2003,F08,1,盧永康,,LO WING HONG,,男,43,1960,高級技術主任,N,,民建聯,建,548,19.2
1954_范國輝,2003,F09,1,范國輝,,FAN KWOK FAI,,男,49,1954,勞工服務/社工,N,,工聯會,建,1337,28.7
1953_馮檢基,2003,F09,2,馮檢基,,FUNG KIN KEE FREDERICK,,男,50,1953,立法會議員,Y,,民協,泛,3268,70.3
1964_陸嘉名,2003,F10,2,陸嘉名,,LUK KA MING,,男,39,1964,助理康體主任,N,,民主黨,泛,1311,27.8
1975_覃德誠,2003,F10,3,覃德誠,,CHUM TAK SHING,,男,28,1975,全職社區幹事（註冊社工）,Y,,民協,泛,2677,56.9
1948_譚釗怡,2003,F10,1,譚釗怡,,TAM CHIU YEE,,男,55,1948,地區服務主任,N,,民建聯,建,705,14.9
1980_莊志達,2003,F11,1,莊志達,,CHONG CHI TAT,,男,23,1980,社區幹事,Y,,民主黨,泛,1097,70.5
1958_劉志明,2003,F11,2,劉志明,,LAU CHI MING,,男,45,1958,執業健康及安全監製,N,,民建聯,建,437,28.1
1962_王德全,2003,F12,2,王德全,,WONG TAK CHUEN JOE,,男,41,1962,商業電台高級監製,Y,,民主黨,泛,1936,58.9
1951_楊耀忠,2003,F12,1,楊耀忠,,YEUNG YIU CHUNG,,男,52,1951,中學校長,N,,民建聯,建,1324,40.3
1965_沈少雄,2003,F13,1,沈少雄,,SHUM SIU HUNG,,男,38,1965,公司董事,N,,,建,928,31.8
1944_譚國雄,2003,F13,2,譚國雄,,TAM KWOK HUNG,,男,59,1944,全職區議員,Y,,,泛,959,32.9
1963_伍月蘭,2003,F13,3,伍月蘭,,NG YUET LAN,,女,40,1963,學校專業導師,N,,,泛,692,23.7
1965_陳松光,2003,F13,4,陳松光,,CHAN CHUNG KONG STEPHEN,,男,38,1965,行政經理,N,,獨民派,泛,294,10.1
1955_任紹偉,2003,F14,1,任紹偉,,YAM SIU WAI DAVID,,男,48,1955,工程設計行政總監,N,,,其他,1217,37.2
1951_張永森,2003,F14,2,張永森,,CHEUNG WING SUM AMBROSE,,男,52,1951,律師,Y,,,其他,2009,61.5
1976_吳美,2003,F15,1,吳美,,NG MEI CARMAN,,女,27,1976,社區幹事,Y,,民協,泛,1722,70.8
1969_吳家俊,2003,F15,2,吳家俊,,NG KA CHUN,,男,34,1969,電訊行政人員,N,,自由黨,建,677,27.8
1954_馬旗,2003,F16,2,馬旗,,MA KEE,CHEE,男,49,1954,藥劑師,N,,民主黨,泛,836,20.5
1958_劉惠德,2003,F16,3,劉惠德,,LAU WAI TAK,,男,45,1958,重型機械操作員,N,,民協,泛,699,17.1
1968_陳偉明,2003,F16,1,陳偉明,,CHAN WAI MING,,男,35,1968,統籌主任,Y,,民建聯,建,2524,61.9
1980_官世亮,2003,F17,1,官世亮,,KWUN SAI LEUNG,,男,23,1980,民協深水埗服務處社工,Y,,民協,泛,2516,58
1958_符樹雲,2003,F17,2,符樹雲,,FU SHU WAN,,男,45,1958,亞洲區執行總監,N,,民建聯,建,1764,40.7
1966_甄啟榮,2003,F18,0,甄啟榮,,YAN KAI WING,,男,37,1966,社團幹事,Y,Uncontested,民協,泛,,
1957_梁錦滔,2003,F19,1,梁錦滔,,LEUNG KAM TAO,,男,46,1957,社會工作者（註冊社工）,Y,,民協,泛,1724,75.6
1965_梁錦培,2003,F19,2,梁錦培,,LEUNG KAM PUI,,男,38,1965,建築工程公司駐地盤主管,N,,民建聯,建,532,23.3
1941_王桂雲,2003,F20,2,王桂雲,,WONG KWAI WAN,,女,62,1941,全職區議員,Y,,民協,泛,2043,79.2
1957_廖俊權,2003,F20,1,廖俊權,,LIU CHUN KUEN,,男,46,1957,教師,N,,民建聯,建,522,20.2
1964_符偉樂,2003,F21,2,符偉樂,,FOO WAI LOK,,男,39,1964,前綫幹事/劉千石辦事處幹事,N,,前綫,泛,1025,34.9
1957_譚國僑,2003,F21,1,譚國僑,,TAM KWOK KIU,,男,46,1957,區議會主席,Y,,民協,泛,1893,64.5
1972_莫嘉嫻,2003,G01,1,莫嘉嫻,,MOK KA HAN ROSANDA,,女,31,1972,全職議員,Y,,民協,泛,2573,70.7
1952_梁定濤,2003,G01,2,梁定濤,,LEUNG TING TO,,男,51,1952,高級軟件服務員,N,,民建聯,建,1027,28.2
1974_謝百樂,2003,G02,2,謝百樂,,TSE PAK LOK,,男,29,1974,經理,N,,,其他,965,42
1943_尹才榜,2003,G02,1,尹才榜,,WEN CHOY BON,,男,60,1943,社會工作行政管理,Y,,民建聯,建,1265,55.1
1948_李蓮,2003,G03,1,李蓮,,LI LIN,,女,55,1948,全職區議員,Y,,,建,1326,51
1970_邵家輝,2003,G03,2,邵家輝,,SHIU KA FAI,,男,33,1970,社區發展顧問/公司董事,N,,,建,1241,47.7
1955_陳學良,2003,G04,3,陳學良,,CHAN HOK LEUNG,,男,48,1955,公司董事,N,,,建,160,5.2
